"File","Method","p","converged","time2"
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MCMCglmm",16,NA,141.416557867671
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",16,NA,5.47399999999993
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",16,NA,475.75011127877
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",16,NA,626.690896454945
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",16,NA,984.657028831393
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MTG2",32,FALSE,114.296
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MCMCglmm",32,NA,642.985909168534
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",32,NA,10.4319999999998
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",32,NA,758.083398591619
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",32,NA,1339.35788975566
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",32,NA,2236.1062958784
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MTG2",64,TRUE,3129.688
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MCMCglmm",64,NA,4680.62127269748
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",64,NA,1082.799
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",64,NA,2867.26871805133
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",64,NA,3811.69196716195
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",64,NA,20879.7041634779
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",128,NA,610.358
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",128,NA,3784.02740312683
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",128,NA,19674.249839325
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",128,NA,17992.7579952877
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",256,NA,2737.726
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",256,NA,3986.48619516844
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",256,NA,10194.8341107757
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",256,NA,15399.8793206387
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","phenix",512,NA,6951.194
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",512,NA,9882.02464960987
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",512,NA,5030.25329907333
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",512,NA,9024.73463920625
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",1024,NA,10837.794815428
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",1024,NA,11621.1128156941
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",1024,NA,15666.0572013286
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",2048,NA,12072.6830954535
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",2048,NA,16985.5674476505
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",2048,NA,25969.3621476342
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",4096,NA,14371.1372700298
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",4096,NA,17589.5049127359
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",4096,NA,29873.0935207524
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_0.50_",8192,NA,23697.9577798139
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_1.00_",8192,NA,30580.4873496479
"Results_At_1001/Times_At_1001_tmp_007_subset.csv","MegaLMM_2.00_",8192,NA,55951.7210640023
"Results_At_1001/Times_At_1001_tmp_007.csv","MTG2",4,FALSE,0.27
"Results_At_1001/Times_At_1001_tmp_007.csv","MCMCglmm",4,NA,13.4195604429234
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",4,NA,1.314
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",4,NA,105.999
"Results_At_1001/Times_At_1001_tmp_007.csv","MTG2",8,FALSE,1.00900000000001
"Results_At_1001/Times_At_1001_tmp_007.csv","MCMCglmm",8,NA,32.534183731234
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",8,NA,1.982
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",8,NA,365.884
"Results_At_1001/Times_At_1001_tmp_007.csv","MTG2",16,FALSE,8.65600000000006
"Results_At_1001/Times_At_1001_tmp_007.csv","MCMCglmm",16,NA,124.815495335241
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",16,NA,5.34400000000005
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",16,NA,405.366
"Results_At_1001/Times_At_1001_tmp_007.csv","MTG2",32,FALSE,118.582
"Results_At_1001/Times_At_1001_tmp_007.csv","MCMCglmm",32,NA,724.094512683644
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",32,NA,12.222
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",32,NA,608.229
"Results_At_1001/Times_At_1001_tmp_007.csv","MTG2",64,TRUE,2994.548
"Results_At_1001/Times_At_1001_tmp_007.csv","MCMCglmm",64,NA,4833.15303091007
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",64,NA,36.5609999999997
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",64,NA,1129.817
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",128,NA,475.096
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",128,NA,2416.461
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",256,NA,1937.765
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",256,NA,2653.03
"Results_At_1001/Times_At_1001_tmp_007.csv","phenix",512,NA,4716.335
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",512,NA,4128.859
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",1024,NA,6655.578
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",2048,NA,9486.709
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",4096,NA,23248.596
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",8192,NA,31618.499
"Results_At_1001/Times_At_1001_tmp_007.csv","BSFG",20842,NA,85872.01
"Results_At_1001/Times_At_1001_tmp_008_all_all.csv","MegaLMM_0.50_",20842,NA,51942.5596810241
"Results_At_1001/Times_At_1001_tmp_008_all_all.csv","MegaLMM_1.00_",20842,NA,65906.0800429513
"Results_At_1001/Times_At_1001_tmp_008_all_all.csv","MegaLMM_2.00_",20842,NA,126972.930079988
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MTG2",4,FALSE,0.111999999999998
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MCMCglmm",4,NA,12.9180411443121
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",4,NA,1.15
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",4,NA,119.347519389095
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",4,NA,123.896528637256
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",4,NA,239.548921746391
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MTG2",8,FALSE,0.788999999999987
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MCMCglmm",8,NA,36.8497082857554
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",8,NA,1.74199999999996
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",8,NA,196.994675908464
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",8,NA,207.228517821501
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",8,NA,311.072947394577
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MTG2",16,FALSE,7.56700000000001
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MCMCglmm",16,NA,114.674993142629
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",16,NA,8.82099999999991
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",16,NA,230.729906734616
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",16,NA,391.168755619992
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",16,NA,731.488812265928
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MTG2",32,FALSE,130.411
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MCMCglmm",32,NA,553.038600690644
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",32,NA,8.6260000000002
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",32,NA,365.965596978895
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",32,NA,936.450461582323
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",32,NA,1027.90737895558
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MTG2",64,TRUE,3043.896
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MCMCglmm",64,NA,4413.16380300906
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",64,NA,62.0060000000012
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",64,NA,1551.30367567659
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",64,NA,1597.05175687215
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",64,NA,1375.60149574742
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",128,NA,196.503999999999
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",128,NA,1862.08051743487
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",128,NA,1562.98017355806
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",128,NA,1969.97429402422
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",256,NA,1058.914
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",256,NA,2002.20932898469
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",256,NA,2561.29283443888
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",256,NA,3857.99457983453
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","phenix",512,NA,2155.945
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",512,NA,2554.6599989506
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",512,NA,3516.60113909749
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",512,NA,7330.09681083337
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",1024,NA,3522.00031315665
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",1024,NA,4684.21283186642
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",1024,NA,9669.41217910456
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",2048,NA,5972.22591565819
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",2048,NA,7786.55821004439
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",2048,NA,15410.8571208135
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",4096,NA,10739.0150099516
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",4096,NA,13895.7901229272
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",4096,NA,42365.9642279412
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_0.50_",8192,NA,20568.2791147648
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_1.00_",8192,NA,26745.6561756391
"Results_At_1001/Times_At_1001_tmp_008_subset.csv","MegaLMM_2.00_",8192,NA,50891.6810345311
"Results_At_1001/Times_At_1001_tmp_008.csv","MTG2",4,FALSE,0.205
"Results_At_1001/Times_At_1001_tmp_008.csv","MCMCglmm",4,NA,12.9278275391184
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",4,NA,1.201
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",4,NA,104.058
"Results_At_1001/Times_At_1001_tmp_008.csv","MTG2",8,FALSE,0.998999999999995
"Results_At_1001/Times_At_1001_tmp_008.csv","MCMCglmm",8,NA,36.6066640408937
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",8,NA,1.55700000000002
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",8,NA,231.222
"Results_At_1001/Times_At_1001_tmp_008.csv","MTG2",16,FALSE,7.69299999999998
"Results_At_1001/Times_At_1001_tmp_008.csv","MCMCglmm",16,NA,125.722616420251
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",16,NA,7.98299999999995
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",16,NA,243.131
"Results_At_1001/Times_At_1001_tmp_008.csv","MTG2",32,FALSE,153.476
"Results_At_1001/Times_At_1001_tmp_008.csv","MCMCglmm",32,NA,756.100293857038
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",32,NA,10.8619999999999
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",32,NA,394.594
"Results_At_1001/Times_At_1001_tmp_008.csv","MTG2",64,TRUE,3165.754
"Results_At_1001/Times_At_1001_tmp_008.csv","MCMCglmm",64,NA,4978.11830089587
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",64,NA,60.875
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",64,NA,813.503000000001
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",128,NA,151.428
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",128,NA,1198.751
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",256,NA,932.518
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",256,NA,1496.1
"Results_At_1001/Times_At_1001_tmp_008.csv","phenix",512,NA,3276.798
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",512,NA,2121.08
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",1024,NA,3886.451
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",2048,NA,6051.776
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",4096,NA,10459.521
"Results_At_1001/Times_At_1001_tmp_008.csv","BSFG",8192,NA,19216.109
"Results_At_1001/Times_At_1001_tmp_009_all_all.csv","MegaLMM_0.50_",20842,NA,50644.4514286075
"Results_At_1001/Times_At_1001_tmp_009_all_all.csv","MegaLMM_1.00_",20842,NA,64832.952042331
"Results_At_1001/Times_At_1001_tmp_009_all_all.csv","MegaLMM_2.00_",20842,NA,125213.662738514
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MTG2",4,FALSE,0.122
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MCMCglmm",4,NA,11.7585430010053
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",4,NA,1.504
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",4,NA,114.442892423588
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",4,NA,131.811416180965
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",4,NA,376.077831188298
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MTG2",8,FALSE,1.23099999999999
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MCMCglmm",8,NA,33.1682202822132
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",8,NA,2.62699999999995
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",8,NA,270.51314760297
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",8,NA,311.282255693914
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",8,NA,427.337971772791
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MTG2",16,FALSE,6.75
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MCMCglmm",16,NA,129.184731772971
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",16,NA,3.76600000000008
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",16,NA,278.024471385564
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",16,NA,469.011137506218
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",16,NA,833.259981136757
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MTG2",32,FALSE,92.739
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MCMCglmm",32,NA,745.757045717963
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",32,NA,10.5059999999999
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",32,NA,536.682285960134
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",32,NA,1215.70291568776
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",32,NA,1481.94085115591
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MTG2",64,TRUE,3037.713
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MCMCglmm",64,NA,4923.03828848093
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",64,NA,43.6279999999988
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",64,NA,1864.02981938064
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",64,NA,1694.16364384045
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",64,NA,1995.69398461979
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",128,NA,150.932999999997
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",128,NA,2248.9428014725
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",128,NA,1419.86948036769
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",128,NA,1833.0797925062
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",256,NA,959.217000000001
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",256,NA,1928.29979836251
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",256,NA,2563.64289809119
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",256,NA,3960.55592465586
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","phenix",512,NA,2075.521
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",512,NA,2719.55918132503
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",512,NA,3506.73345611266
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",512,NA,7185.78568821607
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",1024,NA,3607.34905586363
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",1024,NA,4687.51723202456
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",1024,NA,9638.54302848732
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",2048,NA,5977.46251790872
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",2048,NA,7811.59918182434
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",2048,NA,15551.0250975822
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",4096,NA,10679.1224075904
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",4096,NA,14071.331465221
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",4096,NA,27073.4997969613
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_0.50_",8192,NA,21609.7806215348
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_1.00_",8192,NA,27502.6134521295
"Results_At_1001/Times_At_1001_tmp_009_subset.csv","MegaLMM_2.00_",8192,NA,51707.2636508953
"Results_At_1001/Times_At_1001_tmp_009.csv","MTG2",4,FALSE,0.182
"Results_At_1001/Times_At_1001_tmp_009.csv","MCMCglmm",4,NA,12.0653523560663
"Results_At_1001/Times_At_1001_tmp_009.csv","phenix",4,NA,1.434
"Results_At_1001/Times_At_1001_tmp_009.csv","BSFG",4,NA,104.899
"Results_At_1001/Times_At_1001_tmp_009.csv","MTG2",8,FALSE,1.56399999999999
"Results_At_1001/Times_At_1001_tmp_009.csv","MCMCglmm",8,NA,33.6484445969277
"Results_At_1001/Times_At_1001_tmp_009.csv","phenix",8,NA,1.75899999999999
"Results_At_1001/Times_At_1001_tmp_009.csv","BSFG",8,NA,362.217
"Results_At_1001/Times_At_1001_tmp_009.csv","MTG2",16,FALSE,7.00199999999995
"Results_At_1001/Times_At_1001_tmp_009.csv","MCMCglmm",16,NA,127.098024021767
"Results_At_1001/Times_At_1001_tmp_009.csv","phenix",16,NA,3.75400000000002
"Results_At_1001/Times_At_1001_tmp_009.csv","BSFG",16,NA,410.027
"Results_At_1001/Times_At_1001_tmp_009.csv","MTG2",32,FALSE,94.1610000000001
